example_id,filename,title,code
347,example_347.py,Sparse texture tile residency,"# Example 347: Sparse texture tile residency (probe-aligned)
def sparse_texture_tile_residency():
    sparse_tile = True
    sparse_dense = False
    if sparse_tile:
        print(""emit_347"")
    print(sparse_dense)


sparse_texture_tile_residency()
"
348,example_348.py,Reserved resource aliasing,"# Example 348: Reserved resource aliasing (probe-aligned)
class ReservedResourceAliasing:
    def run(self):
        res_alias = True
        res_unique = False
        if res_alias:
            print(""emit_348"")
        print(res_unique)


ReservedResourceAliasing().run()
"
349,example_349.py,Heap tier upload budget,"# Example 349: Heap tier upload budget (probe-aligned)
class HeapTierUploadBudget:
    @staticmethod
    def run():
        heap_budget = True
        heap_unlim = False
        if heap_budget:
            print(""emit_349"")
        print(heap_unlim)


HeapTierUploadBudget.run()
"
350,example_350.py,Fence GPU waitable handle,"# Example 350: Fence GPU waitable handle (probe-aligned)
def fence_gpu_waitable_handle():
    def _inner():
        fence_wait = True
        fence_poll = False
        if fence_wait:
            print(""emit_350"")
        print(fence_poll)
    _inner()


fence_gpu_waitable_handle()
"
351,example_351.py,Semaphore timeline signal,"# Example 351: Semaphore timeline signal (probe-aligned)
def _semaphore_timeline_signal_warm(x: int) -> int:
    return (x * x) % 7


def semaphore_timeline_signal():
    _ = _semaphore_timeline_signal_warm(4)
    sem_time = True
    sem_binary = False
    if sem_time:
        print(""emit_351"")
    print(sem_binary)


semaphore_timeline_signal()
"
352,example_352.py,Barrier UAV alias flush,"# Example 352: Barrier UAV alias flush (probe-aligned)
def barrier_uav_alias_flush():
    uav_flush: bool = True
    uav_defer: bool = False
    if uav_flush:
        print(""emit_352"")
    print(uav_defer)


barrier_uav_alias_flush()
"
353,example_353.py,Root signature static sampler,"# Example 353: Root signature static sampler (probe-aligned)
def root_signature_static_sampler():
    rootsig_stat = True
    rootsig_dyn = False
    while rootsig_stat:
        print(""emit_353"")
        rootsig_stat = False
    print(rootsig_dyn)


root_signature_static_sampler()
"
354,example_354.py,Descriptor heap overflow split,"# Example 354: Descriptor heap overflow split (probe-aligned)
def descriptor_heap_overflow_split():
    heap_split = True
    heap_mono = False
    if heap_split:
        print(""emit_354"")
    elif heap_mono:
        print(""skip_branch"")
    print(heap_mono)


descriptor_heap_overflow_split()
"
355,example_355.py,SRV non-uniform index,"# Example 355: SRV non-uniform index (probe-aligned)
def srv_non_uniform_index():
    srv_nonuniform = True
    srv_uniform = False
    for _ in range(1):
        if srv_nonuniform:
            print(""emit_355"")
        print(srv_uniform)


srv_non_uniform_index()
"
356,example_356.py,Typed buffer load raw,"# Example 356: Typed buffer load raw (probe-aligned)
from contextlib import nullcontext

def typed_buffer_load_raw():
    with nullcontext():
        typed_raw = True
        typed_typed = False
        if typed_raw:
            print(""emit_356"")
        print(typed_typed)


typed_buffer_load_raw()
"
357,example_357.py,RWTexture atomics wave,"# Example 357: RWTexture atomics wave (probe-aligned)
async def rwtexture_atomics_wave():
    rw_atom_wave = True
    rw_atom_seq = False
    if rw_atom_wave:
        print(""emit_357"")
    print(rw_atom_seq)
"
358,example_358.py,Subgroup ballot vote,"# Example 358: Subgroup ballot vote (probe-aligned)
def subgroup_ballot_vote():
    ballot_vote = True
    ballot_skip = False
    if ballot_vote:
        print(""emit_358"")
    else:
        print(ballot_skip)
    print(ballot_skip)


subgroup_ballot_vote()
"
359,example_359.py,Shader model6 wave multi-prefix,"# Example 359: Shader model6 wave multi-prefix (probe-aligned)
def shader_model_wave_multi_prefix():
    wave_prefix = True
    wave_basic = False
    if wave_prefix or wave_basic:
        print(""emit_359"")
    print(wave_basic)


shader_model_wave_multi_prefix()
"
360,example_360.py,FP16 denorm flush,"# Example 360: FP16 denorm flush (probe-aligned)
def fp_denorm_flush():
    fp16_flush = True
    fp16_denorm = False
    if not fp16_denorm:
        print(""emit_360"")
        print(fp16_flush)
    print(fp16_denorm)


fp_denorm_flush()
"
361,example_361.py,Integer dot acc saturate,"# Example 361: Integer dot acc saturate (probe-aligned)
def integer_dot_acc_saturate():
    dot_sat = True
    dot_wrap = False
    if dot_sat != dot_wrap:
        print(""emit_361"")
    print(dot_wrap)


integer_dot_acc_saturate()
"
362,example_362.py,Conservative raster overestimate,"# Example 362: Conservative raster overestimate (probe-aligned)
def conservative_raster_overestimate():
    cons_rast = True
    cons_normal = False
    if cons_rast:
        if cons_rast:
            print(""emit_362"")
        print(cons_normal)
    print(cons_normal)


conservative_raster_overestimate()
"
363,example_363.py,Coverage to mask export,"# Example 363: Coverage to mask export (probe-aligned)
def coverage_to_mask_export():
    cov_export = True
    cov_builtin = False
    while not cov_builtin:
        print(""emit_363"")
        print(cov_export)
        break
    print(cov_builtin)


coverage_to_mask_export()
"
364,example_364.py,Sample mask override,"# Example 364: Sample mask override (probe-aligned)
def sample_mask_override():
    samp_mask = True
    samp_default = False
    if samp_mask and samp_default:
        print(""unreachable_emit"")
    if samp_mask:
        print(""emit_364"")
    print(samp_default)


sample_mask_override()
"
365,example_365.py,Stencil read only depth,"# Example 365: Stencil read only depth (probe-aligned)
def stencil_read_only_depth():
    stencil_ro = True
    stencil_rw = False
    if (not stencil_rw) and stencil_ro:
        print(""emit_365"")
    print(stencil_rw)


stencil_read_only_depth()
"
366,example_366.py,Depth bounds test enable,"# Example 366: Depth bounds test enable (probe-aligned)
dbounds_on = True
dbounds_off = False
if dbounds_on:
    print(""emit_366"")
print(dbounds_off)
"
367,example_367.py,Raster order view coherent,"# Example 367: Raster order view coherent (probe-aligned)
def raster_order_view_coherent():
    rov_coherent = True
    rov_relaxed = False
    if rov_coherent:
        print(""emit_367"")
    print(rov_relaxed)


raster_order_view_coherent()
"
368,example_368.py,Pixel local storage round,"# Example 368: Pixel local storage round (probe-aligned)
class PixelLocalStorageRound:
    def run(self):
        pls_round = True
        pls_direct = False
        if pls_round:
            print(""emit_368"")
        print(pls_direct)


PixelLocalStorageRound().run()
"
369,example_369.py,ROV blend factor clamp,"# Example 369: ROV blend factor clamp (probe-aligned)
class RovBlendFactorClamp:
    @staticmethod
    def run():
        rov_clamp = True
        rov_free = False
        if rov_clamp:
            print(""emit_369"")
        print(rov_free)


RovBlendFactorClamp.run()
"
370,example_370.py,MSAA custom resolve,"# Example 370: MSAA custom resolve (probe-aligned)
def msaa_custom_resolve():
    def _inner():
        msaa_resolve = True
        msaa_avg = False
        if msaa_resolve:
            print(""emit_370"")
        print(msaa_avg)
    _inner()


msaa_custom_resolve()
"
371,example_371.py,Geometry shader stream out,"# Example 371: Geometry shader stream out (probe-aligned)
def _geometry_shader_stream_out_warm(x: int) -> int:
    return (x * x) % 7


def geometry_shader_stream_out():
    _ = _geometry_shader_stream_out_warm(4)
    gs_stream = True
    gs_none = False
    if gs_stream:
        print(""emit_371"")
    print(gs_none)


geometry_shader_stream_out()
"
372,example_372.py,Tessellation patch constant,"# Example 372: Tessellation patch constant (probe-aligned)
def tessellation_patch_constant():
    tess_patch: bool = True
    tess_disabled: bool = False
    if tess_patch:
        print(""emit_372"")
    print(tess_disabled)


tessellation_patch_constant()
"
373,example_373.py,Transform feedback pause,"# Example 373: Transform feedback pause (probe-aligned)
def transform_feedback_pause():
    xf_pause = True
    xf_run = False
    while xf_pause:
        print(""emit_373"")
        xf_pause = False
    print(xf_run)


transform_feedback_pause()
"
374,example_374.py,Command list bundle execute,"# Example 374: Command list bundle execute (probe-aligned)
def command_list_bundle_execute():
    bundle_exec = True
    bundle_direct = False
    if bundle_exec:
        print(""emit_374"")
    elif bundle_direct:
        print(""skip_branch"")
    print(bundle_direct)


command_list_bundle_execute()
"
375,example_375.py,Indirect command signature stride,"# Example 375: Indirect command signature stride (probe-aligned)
def indirect_command_signature_stride():
    ind_stride = True
    ind_tight = False
    for _ in range(1):
        if ind_stride:
            print(""emit_375"")
        print(ind_tight)


indirect_command_signature_stride()
"
376,example_376.py,Execute indirect count buffer,"# Example 376: Execute indirect count buffer (probe-aligned)
from contextlib import nullcontext

def execute_indirect_count_buffer():
    with nullcontext():
        eic_count = True
        eic_draw = False
        if eic_count:
            print(""emit_376"")
        print(eic_draw)


execute_indirect_count_buffer()
"
377,example_377.py,Predication occlusion resolve,"# Example 377: Predication occlusion resolve (probe-aligned)
async def predication_occlusion_resolve():
    pred_occl = True
    pred_always = False
    if pred_occl:
        print(""emit_377"")
    print(pred_always)
"
378,example_378.py,Query heap resolve batch,"# Example 378: Query heap resolve batch (probe-aligned)
def query_heap_resolve_batch():
    qheap_batch = True
    qheap_one = False
    if qheap_batch:
        print(""emit_378"")
    else:
        print(qheap_one)
    print(qheap_one)


query_heap_resolve_batch()
"
379,example_379.py,Video decode dpb full,"# Example 379: Video decode dpb full (probe-aligned)
def video_decode_dpb_full():
    dpb_full = True
    dpb_ring = False
    if dpb_full or dpb_ring:
        print(""emit_379"")
    print(dpb_ring)


video_decode_dpb_full()
"
380,example_380.py,Protected resource session,"# Example 380: Protected resource session (probe-aligned)
def protected_resource_session():
    prot_sess = True
    prot_open = False
    if not prot_open:
        print(""emit_380"")
        print(prot_sess)
    print(prot_open)


protected_resource_session()
"
381,example_381.py,Hardware accelerated GPU scheduling,"# Example 381: Hardware accelerated GPU scheduling (probe-aligned)
def hardware_accelerated_gpu_scheduling():
    hw_sched = True
    hw_legacy = False
    if hw_sched != hw_legacy:
        print(""emit_381"")
    print(hw_legacy)


hardware_accelerated_gpu_scheduling()
"
382,example_382.py,GPU based validation layer,"# Example 382: GPU based validation layer (probe-aligned)
def gpu_based_validation_layer():
    gbv_layer = True
    gbv_off = False
    if gbv_layer:
        if gbv_layer:
            print(""emit_382"")
        print(gbv_off)
    print(gbv_off)


gpu_based_validation_layer()
"
383,example_383.py,Ray tracing inline trace,"# Example 383: Ray tracing inline trace (probe-aligned)
def ray_tracing_inline_trace():
    rt_inline = True
    rt_pipeline = False
    while not rt_pipeline:
        print(""emit_383"")
        print(rt_inline)
        break
    print(rt_pipeline)


ray_tracing_inline_trace()
"
384,example_384.py,Callable shader recursion cap,"# Example 384: Callable shader recursion cap (probe-aligned)
def callable_shader_recursion_cap():
    call_rec_cap = True
    call_rec_inf = False
    if call_rec_cap and call_rec_inf:
        print(""unreachable_emit"")
    if call_rec_cap:
        print(""emit_384"")
    print(call_rec_inf)


callable_shader_recursion_cap()
"
385,example_385.py,Intersection primitive AABB,"# Example 385: Intersection primitive AABB (probe-aligned)
def intersection_primitive_aabb():
    isect_aabb = True
    isect_tri = False
    if (not isect_tri) and isect_aabb:
        print(""emit_385"")
    print(isect_tri)


intersection_primitive_aabb()
"
386,example_386.py,Shader record stride align,"# Example 386: Shader record stride align (probe-aligned)
rec_stride = True
rec_pack = False
if rec_stride:
    print(""emit_386"")
print(rec_pack)
"
387,example_387.py,Local root table size,"# Example 387: Local root table size (probe-aligned)
def local_root_table_size():
    lrt_size = True
    lrt_small = False
    if lrt_size:
        print(""emit_387"")
    print(lrt_small)


local_root_table_size()
"
388,example_388.py,Hit group export association,"# Example 388: Hit group export association (probe-aligned)
class HitGroupExportAssociation:
    def run(self):
        hit_assoc = True
        hit_loose = False
        if hit_assoc:
            print(""emit_388"")
        print(hit_loose)


HitGroupExportAssociation().run()
"
389,example_389.py,Work graph node coalesce,"# Example 389: Work graph node coalesce (probe-aligned)
class WorkGraphNodeCoalesce:
    @staticmethod
    def run():
        wg_coalesce = True
        wg_fan = False
        if wg_coalesce:
            print(""emit_389"")
        print(wg_fan)


WorkGraphNodeCoalesce.run()
"
390,example_390.py,Node payload size cap,"# Example 390: Node payload size cap (probe-aligned)
def node_payload_size_cap():
    def _inner():
        payload_cap = True
        payload_big = False
        if payload_cap:
            print(""emit_390"")
        print(payload_big)
    _inner()


node_payload_size_cap()
"
391,example_391.py,Graph edge fan-in limit,"# Example 391: Graph edge fan-in limit (probe-aligned)
def _graph_edge_fan_in_limit_warm(x: int) -> int:
    return (x * x) % 7


def graph_edge_fan_in_limit():
    _ = _graph_edge_fan_in_limit_warm(4)
    edge_fanin = True
    edge_any = False
    if edge_fanin:
        print(""emit_391"")
    print(edge_any)


graph_edge_fan_in_limit()
"
392,example_392.py,Cooperative vector ISA path,"# Example 392: Cooperative vector ISA path (probe-aligned)
def cooperative_vector_isa_path():
    cvec_isa: bool = True
    cvec_scalar: bool = False
    if cvec_isa:
        print(""emit_392"")
    print(cvec_scalar)


cooperative_vector_isa_path()
"
393,example_393.py,Matrix load tile layout,"# Example 393: Matrix load tile layout (probe-aligned)
def matrix_load_tile_layout():
    tile_layout = True
    tile_linear = False
    while tile_layout:
        print(""emit_393"")
        tile_layout = False
    print(tile_linear)


matrix_load_tile_layout()
"
394,example_394.py,Tensor core op fallback,"# Example 394: Tensor core op fallback (probe-aligned)
def tensor_core_op_fallback():
    tensor_fb = True
    tensor_slow = False
    if tensor_fb:
        print(""emit_394"")
    elif tensor_slow:
        print(""skip_branch"")
    print(tensor_slow)


tensor_core_op_fallback()
"
395,example_395.py,DLFG frame gen cadence,"# Example 395: DLFG frame gen cadence (probe-aligned)
def dlfg_frame_gen_cadence():
    dlfg_cadence = True
    dlfg_off = False
    for _ in range(1):
        if dlfg_cadence:
            print(""emit_395"")
        print(dlfg_off)


dlfg_frame_gen_cadence()
"
396,example_396.py,Reflex low latency present,"# Example 396: Reflex low latency present (probe-aligned)
from contextlib import nullcontext

def reflex_low_latency_present():
    with nullcontext():
        reflex_ll = True
        reflex_norm = False
        if reflex_ll:
            print(""emit_396"")
        print(reflex_norm)


reflex_low_latency_present()
"
397,example_397.py,GSync compatible windowed,"# Example 397: GSync compatible windowed (probe-aligned)
async def gsync_compatible_windowed():
    gsync_win = True
    gsync_fullscr = False
    if gsync_win:
        print(""emit_397"")
    print(gsync_fullscr)
"
398,example_398.py,HDR10 metadata mastering,"# Example 398: HDR10 metadata mastering (probe-aligned)
def hdr_metadata_mastering():
    hdr10_meta = True
    hdr10_none = False
    if hdr10_meta:
        print(""emit_398"")
    else:
        print(hdr10_none)
    print(hdr10_none)


hdr_metadata_mastering()
"
399,example_399.py,Dolby Vision profile trim,"# Example 399: Dolby Vision profile trim (probe-aligned)
def dolby_vision_profile_trim():
    dv_trim = True
    dv_full = False
    if dv_trim or dv_full:
        print(""emit_399"")
    print(dv_full)


dolby_vision_profile_trim()
"
400,example_400.py,HLG OOTF apply,"# Example 400: HLG OOTF apply (probe-aligned)
def hlg_ootf_apply():
    hlg_ootf = True
    hlg_linear = False
    if not hlg_linear:
        print(""emit_400"")
        print(hlg_ootf)
    print(hlg_linear)


hlg_ootf_apply()
"
401,example_401.py,Audio object bed render,"# Example 401: Audio object bed render (probe-aligned)
def audio_object_bed_render():
    obj_bed = True
    obj_point = False
    if obj_bed != obj_point:
        print(""emit_401"")
    print(obj_point)


audio_object_bed_render()
"
402,example_402.py,Convolution reverb tail duck,"# Example 402: Convolution reverb tail duck (probe-aligned)
def convolution_reverb_tail_duck():
    rev_duck = True
    rev_full = False
    if rev_duck:
        if rev_duck:
            print(""emit_402"")
        print(rev_full)
    print(rev_full)


convolution_reverb_tail_duck()
"
403,example_403.py,Ambisonic order decode,"# Example 403: Ambisonic order decode (probe-aligned)
def ambisonic_order_decode():
    ambi_order = True
    ambi_mono = False
    while not ambi_mono:
        print(""emit_403"")
        print(ambi_order)
        break
    print(ambi_mono)


ambisonic_order_decode()
"
404,example_404.py,Physics async scene lock,"# Example 404: Physics async scene lock (probe-aligned)
def physics_async_scene_lock():
    phys_lock = True
    phys_inline = False
    if phys_lock and phys_inline:
        print(""unreachable_emit"")
    if phys_lock:
        print(""emit_404"")
    print(phys_inline)


physics_async_scene_lock()
"
405,example_405.py,Destructible chunk sleep,"# Example 405: Destructible chunk sleep (probe-aligned)
def destructible_chunk_sleep():
    chunk_sleep = True
    chunk_awake = False
    if (not chunk_awake) and chunk_sleep:
        print(""emit_405"")
    print(chunk_awake)


destructible_chunk_sleep()
"
406,example_406.py,Soft joint projection cap,"# Example 406: Soft joint projection cap (probe-aligned)
joint_proj = True
joint_soft = False
if joint_proj:
    print(""emit_406"")
print(joint_soft)
"
407,example_407.py,Vehicle suspension anti-roll,"# Example 407: Vehicle suspension anti-roll (probe-aligned)
def vehicle_suspension_anti_roll():
    anti_roll = True
    anti_free = False
    if anti_roll:
        print(""emit_407"")
    print(anti_free)


vehicle_suspension_anti_roll()
"
408,example_408.py,Aerodynamic ground effect,"# Example 408: Aerodynamic ground effect (probe-aligned)
class AerodynamicGroundEffect:
    def run(self):
        ground_fx = True
        ground_off = False
        if ground_fx:
            print(""emit_408"")
        print(ground_off)


AerodynamicGroundEffect().run()
"
409,example_409.py,Tire load sensitivity curve,"# Example 409: Tire load sensitivity curve (probe-aligned)
class TireLoadSensitivityCurve:
    @staticmethod
    def run():
        tire_load = True
        tire_flat = False
        if tire_load:
            print(""emit_409"")
        print(tire_flat)


TireLoadSensitivityCurve.run()
"
410,example_410.py,Crowd LOD impostor swap,"# Example 410: Crowd LOD impostor swap (probe-aligned)
def crowd_lod_impostor_swap():
    def _inner():
        crowd_imp = True
        crowd_geo = False
        if crowd_imp:
            print(""emit_410"")
        print(crowd_geo)
    _inner()


crowd_lod_impostor_swap()
"
411,example_411.py,Formation lane assignment,"# Example 411: Formation lane assignment (probe-aligned)
def _formation_lane_assignment_warm(x: int) -> int:
    return (x * x) % 7


def formation_lane_assignment():
    _ = _formation_lane_assignment_warm(4)
    lane_assign = True
    lane_swarm = False
    if lane_assign:
        print(""emit_411"")
    print(lane_swarm)


formation_lane_assignment()
"
412,example_412.py,RVO time horizon bias,"# Example 412: RVO time horizon bias (probe-aligned)
def rvo_time_horizon_bias():
    rvo_horizon: bool = True
    rvo_instant: bool = False
    if rvo_horizon:
        print(""emit_412"")
    print(rvo_instant)


rvo_time_horizon_bias()
"
413,example_413.py,Behavior tree blackboard GC,"# Example 413: Behavior tree blackboard GC (probe-aligned)
def behavior_tree_blackboard_gc():
    bb_gc = True
    bb_keep = False
    while bb_gc:
        print(""emit_413"")
        bb_gc = False
    print(bb_keep)


behavior_tree_blackboard_gc()
"
414,example_414.py,Utility curve response shape,"# Example 414: Utility curve response shape (probe-aligned)
def utility_curve_response_shape():
    util_curve = True
    util_flat = False
    if util_curve:
        print(""emit_414"")
    elif util_flat:
        print(""skip_branch"")
    print(util_flat)


utility_curve_response_shape()
"
415,example_415.py,GOAP A-star heuristic tie,"# Example 415: GOAP A-star heuristic tie (probe-aligned)
def goap_a_star_heuristic_tie():
    goap_tie = True
    goap_order = False
    for _ in range(1):
        if goap_tie:
            print(""emit_415"")
        print(goap_order)


goap_a_star_heuristic_tie()
"
416,example_416.py,Navmesh dynamic obstacle carve,"# Example 416: Navmesh dynamic obstacle carve (probe-aligned)
from contextlib import nullcontext

def navmesh_dynamic_obstacle_carve():
    with nullcontext():
        dyn_carve = True
        dyn_static = False
        if dyn_carve:
            print(""emit_416"")
        print(dyn_static)


navmesh_dynamic_obstacle_carve()
"
417,example_417.py,Off-mesh jump trajectory,"# Example 417: Off-mesh jump trajectory (probe-aligned)
async def off_mesh_jump_trajectory():
    jump_traj = True
    jump_snap = False
    if jump_traj:
        print(""emit_417"")
    print(jump_snap)
"
418,example_418.py,Recast tile cache build,"# Example 418: Recast tile cache build (probe-aligned)
def recast_tile_cache_build():
    tile_build = True
    tile_lazy = False
    if tile_build:
        print(""emit_418"")
    else:
        print(tile_lazy)
    print(tile_lazy)


recast_tile_cache_build()
"
419,example_419.py,ECS chunk defragment,"# Example 419: ECS chunk defragment (probe-aligned)
def ecs_chunk_defragment():
    chunk_defrag = True
    chunk_compact = False
    if chunk_defrag or chunk_compact:
        print(""emit_419"")
    print(chunk_compact)


ecs_chunk_defragment()
"
420,example_420.py,System schedule barrier flush,"# Example 420: System schedule barrier flush (probe-aligned)
def system_schedule_barrier_flush():
    sched_flush = True
    sched_lazy = False
    if not sched_lazy:
        print(""emit_420"")
        print(sched_flush)
    print(sched_lazy)


system_schedule_barrier_flush()
"
421,example_421.py,Parallel for work stealing,"# Example 421: Parallel for work stealing (probe-aligned)
def parallel_for_work_stealing():
    work_steal = True
    work_fixed = False
    if work_steal != work_fixed:
        print(""emit_421"")
    print(work_fixed)


parallel_for_work_stealing()
"
422,example_422.py,Job graph hazard edge,"# Example 422: Job graph hazard edge (probe-aligned)
def job_graph_hazard_edge():
    hazard_edge = True
    hazard_none = False
    if hazard_edge:
        if hazard_edge:
            print(""emit_422"")
        print(hazard_none)
    print(hazard_none)


job_graph_hazard_edge()
"
423,example_423.py,Frame graph transient alias,"# Example 423: Frame graph transient alias (probe-aligned)
def frame_graph_transient_alias():
    trans_alias = True
    trans_unique = False
    while not trans_unique:
        print(""emit_423"")
        print(trans_alias)
        break
    print(trans_unique)


frame_graph_transient_alias()
"
424,example_424.py,GPU profiler marker scope,"# Example 424: GPU profiler marker scope (probe-aligned)
def gpu_profiler_marker_scope():
    prof_scope = True
    prof_flat = False
    if prof_scope and prof_flat:
        print(""unreachable_emit"")
    if prof_scope:
        print(""emit_424"")
    print(prof_flat)


gpu_profiler_marker_scope()
"
425,example_425.py,Shader execution reorder hint,"# Example 425: Shader execution reorder hint (probe-aligned)
def shader_execution_reorder_hint():
    ser_hint = True
    ser_inorder = False
    if (not ser_inorder) and ser_hint:
        print(""emit_425"")
    print(ser_inorder)


shader_execution_reorder_hint()
"
426,example_426.py,Neural cache KV eviction,"# Example 426: Neural cache KV eviction (probe-aligned)
kv_evict = True
kv_keep = False
if kv_evict:
    print(""emit_426"")
print(kv_keep)
"
427,example_427.py,Flash attention block mask,"# Example 427: Flash attention block mask (probe-aligned)
def flash_attention_block_mask():
    blk_mask = True
    blk_full = False
    if blk_mask:
        print(""emit_427"")
    print(blk_full)


flash_attention_block_mask()
"
428,example_428.py,LoRA rank merge safe,"# Example 428: LoRA rank merge safe (probe-aligned)
class LoraRankMergeSafe:
    def run(self):
        lora_safe = True
        lora_raw = False
        if lora_safe:
            print(""emit_428"")
        print(lora_raw)


LoraRankMergeSafe().run()
"
429,example_429.py,Quantization per-channel scale,"# Example 429: Quantization per-channel scale (probe-aligned)
class QuantizationPerChannelScale:
    @staticmethod
    def run():
        q_scale = True
        q_global = False
        if q_scale:
            print(""emit_429"")
        print(q_global)


QuantizationPerChannelScale.run()
"
430,example_430.py,GPTQ Hessian damp,"# Example 430: GPTQ Hessian damp (probe-aligned)
def gptq_hessian_damp():
    def _inner():
        gptq_damp = True
        gptq_none = False
        if gptq_damp:
            print(""emit_430"")
        print(gptq_none)
    _inner()


gptq_hessian_damp()
"
431,example_431.py,AWQ clipping grid search,"# Example 431: AWQ clipping grid search (probe-aligned)
def _awq_clipping_grid_search_warm(x: int) -> int:
    return (x * x) % 7


def awq_clipping_grid_search():
    _ = _awq_clipping_grid_search_warm(4)
    awq_grid = True
    awq_once = False
    if awq_grid:
        print(""emit_431"")
    print(awq_once)


awq_clipping_grid_search()
"
432,example_432.py,Speculative draft accept threshold,"# Example 432: Speculative draft accept threshold (probe-aligned)
def speculative_draft_accept_threshold():
    spec_accept: bool = True
    spec_reject: bool = False
    if spec_accept:
        print(""emit_432"")
    print(spec_reject)


speculative_draft_accept_threshold()
"
433,example_433.py,Medusa tree decode cap,"# Example 433: Medusa tree decode cap (probe-aligned)
def medusa_tree_decode_cap():
    medusa_cap = True
    medusa_free = False
    while medusa_cap:
        print(""emit_433"")
        medusa_cap = False
    print(medusa_free)


medusa_tree_decode_cap()
"
434,example_434.py,EAGLE draft length,"# Example 434: EAGLE draft length (probe-aligned)
def eagle_draft_length():
    eagle_len = True
    eagle_one = False
    if eagle_len:
        print(""emit_434"")
    elif eagle_one:
        print(""skip_branch"")
    print(eagle_one)


eagle_draft_length()
"
435,example_435.py,Continuous batching preemption,"# Example 435: Continuous batching preemption (probe-aligned)
def continuous_batching_preemption():
    cb_preempt = True
    cb_fifo = False
    for _ in range(1):
        if cb_preempt:
            print(""emit_435"")
        print(cb_fifo)


continuous_batching_preemption()
"
436,example_436.py,Paged attention block table,"# Example 436: Paged attention block table (probe-aligned)
from contextlib import nullcontext

def paged_attention_block_table():
    with nullcontext():
        page_hit = True
        page_miss = False
        if page_hit:
            print(""emit_436"")
        print(page_miss)


paged_attention_block_table()
"
437,example_437.py,Prefix cache radix hit,"# Example 437: Prefix cache radix hit (probe-aligned)
async def prefix_cache_radix_hit():
    radix_hit = True
    radix_miss = False
    if radix_hit:
        print(""emit_437"")
    print(radix_miss)
"
438,example_438.py,Tensor parallel all-reduce fuse,"# Example 438: Tensor parallel all-reduce fuse (probe-aligned)
def tensor_parallel_all_reduce_fuse():
    tp_fuse = True
    tp_seq = False
    if tp_fuse:
        print(""emit_438"")
    else:
        print(tp_seq)
    print(tp_seq)


tensor_parallel_all_reduce_fuse()
"
439,example_439.py,Pipeline parallel bubble hide,"# Example 439: Pipeline parallel bubble hide (probe-aligned)
def pipeline_parallel_bubble_hide():
    pp_hide = True
    pp_naive = False
    if pp_hide or pp_naive:
        print(""emit_439"")
    print(pp_naive)


pipeline_parallel_bubble_hide()
"
440,example_440.py,MoE expert load balance,"# Example 440: MoE expert load balance (probe-aligned)
def moe_expert_load_balance():
    moe_bal = True
    moe_greedy = False
    if not moe_greedy:
        print(""emit_440"")
        print(moe_bal)
    print(moe_greedy)


moe_expert_load_balance()
"
441,example_441.py,RLHF reward model clip,"# Example 441: RLHF reward model clip (probe-aligned)
def rlhf_reward_model_clip():
    rm_clip = True
    rm_open = False
    if rm_clip != rm_open:
        print(""emit_441"")
    print(rm_open)


rlhf_reward_model_clip()
"
442,example_442.py,DPO reference KL beta,"# Example 442: DPO reference KL beta (probe-aligned)
def dpo_reference_kl_beta():
    dpo_kl = True
    dpo_hard = False
    if dpo_kl:
        if dpo_kl:
            print(""emit_442"")
        print(dpo_hard)
    print(dpo_hard)


dpo_reference_kl_beta()
"
443,example_443.py,GRPO group norm baseline,"# Example 443: GRPO group norm baseline (probe-aligned)
def grpo_group_norm_baseline():
    grpo_norm = True
    grpo_raw = False
    while not grpo_raw:
        print(""emit_443"")
        print(grpo_norm)
        break
    print(grpo_raw)


grpo_group_norm_baseline()
"
444,example_444.py,Constitutional AI revision pass,"# Example 444: Constitutional AI revision pass (probe-aligned)
def constitutional_ai_revision_pass():
    cai_rev = True
    cai_once = False
    if cai_rev and cai_once:
        print(""unreachable_emit"")
    if cai_rev:
        print(""emit_444"")
    print(cai_once)


constitutional_ai_revision_pass()
"
445,example_445.py,Tool call JSON schema strict,"# Example 445: Tool call JSON schema strict (probe-aligned)
def tool_call_json_schema_strict():
    json_strict = True
    json_loose = False
    if (not json_loose) and json_strict:
        print(""emit_445"")
    print(json_loose)


tool_call_json_schema_strict()
"
446,example_446.py,RAG chunk overlap guard,"# Example 446: RAG chunk overlap guard (probe-aligned)
rag_overlap = True
rag_tight = False
if rag_overlap:
    print(""emit_446"")
print(rag_tight)
"
447,example_447.py,Hybrid search dense sparse fuse,"# Example 447: Hybrid search dense sparse fuse (probe-aligned)
def hybrid_search_dense_sparse_fuse():
    hybrid_fuse = True
    hybrid_dense = False
    if hybrid_fuse:
        print(""emit_447"")
    print(hybrid_dense)


hybrid_search_dense_sparse_fuse()
"
448,example_448.py,Cross-encoder rerank top-k,"# Example 448: Cross-encoder rerank top-k (probe-aligned)
class CrossEncoderRerankTop:
    def run(self):
        rerank_topk = True
        rerank_all = False
        if rerank_topk:
            print(""emit_448"")
        print(rerank_all)


CrossEncoderRerankTop().run()
"
449,example_449.py,Embedding cosine min margin,"# Example 449: Embedding cosine min margin (probe-aligned)
class EmbeddingCosineMinMargin:
    @staticmethod
    def run():
        emb_margin = True
        emb_flat = False
        if emb_margin:
            print(""emit_449"")
        print(emb_flat)


EmbeddingCosineMinMargin.run()
"
